Packet_Size,Packet_Count,Duration,Source_Port,Destination_Port,Protocol,TCP_Flags,Window_Size,TTL,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Fwd_Packet_Length_Max,Bwd_Packet_Length_Max,Flow_Bytes_s,Flow_Packets_s,Packet_Length_Mean,Packet_Length_Std
64,35,87.18664775964713,31616,143,0,2,1584,78,114.14682689923671,16,1,64,17,239.3393371603504,0.8520858938747085,64,0.5240077840035635
64,17,407.5368981230894,53646,22,0,2,1728,125,469.9494565025675,20,1,64,24,10.835580491303311,0.22007468902770622,64,0.8269443210049614
179,585,1912.9270345307143,56322,22,0,24,15266,38,1061.3251485315222,751,344,139,136,3157.953244371534,52.19419832316947,115,0.23694426220620138
572,44,260.06335008673113,56672,80,3,19,59266,110,429.6779771563298,5,59,500,1045,3263.0586120903226,6.909166677727434,722,98.92019470530228
177,11578,1.8811474905899361,16112,53,0,2,730,38,3.794473572934021,10420,1,184,1,615475.397751459,6154.753977514591,198,10.884280043511655
963,50,1875.4780493473033,25584,443,0,24,15063,113,967.7389010304187,254,43,743,756,1711.298065410253,223.3495426825639,948,53.16695531535264
183,1425,962.6244531803085,50741,23,0,24,9531,105,3150.840490441872,815,318,86,154,1888.6524641745805,734.7540955235803,173,6.477578111231704
1360,412,2986.2471951460816,19253,9999,1,25,20590,96,601.7792589087899,398,103,1357,1443,9378.263701908065,28.499848860509246,1401,2.97288309314805
64,21,163.95797796849973,32392,143,0,2,1488,45,101.3786433874356,8,1,64,35,48.82954372236026,0.23683194902887017,64,3.196069281390371
152,1092,4822.334176440298,53484,22,0,24,7921,92,905.3434755091769,1689,598,163,116,3291.089012888704,178.65891914973972,85,1.6892483493980595
1358,968,717.234622702109,56739,9999,1,25,14180,34,1208.3516928252445,401,130,1309,1454,10848.138163882797,69.09534672050803,1415,2.103365835583291
618,32,263.5813999800961,58019,53,0,24,25028,127,467.0074790594928,69,60,1032,520,690.8544175669449,42.16638717429007,408,239.52555294943602
945,60,383.4359367776628,49599,22,1,17,20025,80,384.64701421604735,81,11,869,817,2539.052990323341,28.757504576818597,975,166.32118753912732
1418,278,344.9535887971456,10645,6666,1,24,18369,61,397.13702418387487,464,108,1369,1337,11723.319203539737,23.967128318829676,1252,46.593925534136126
114,2051,1838.713782391783,52204,1433,0,24,4883,46,1951.7714994827027,454,201,123,149,1092.8581091459964,73.50440357960173,91,0.9698624727229983
58,7587,8.060732941675802,28368,443,0,2,2040,50,5.83353614521373,6828,3,182,13,94122.95451166114,941.2295451166113,90,18.938534956320336
172,563,994.9477987273209,57012,22,0,24,10984,48,739.1499039369656,2362,261,108,111,1011.1828066740559,297.69314200068175,182,6.523818960229033
1313,945,568.5686586248545,11184,4444,0,25,22513,81,893.4021310632885,798,67,1333,1308,7929.970847111842,67.05840338718482,1294,52.164970198380175
134,7431,11.978253005196567,34135,80,0,2,595,61,1.3602005258069099,6687,1,161,17,62037.42730076067,620.3742730076067,159,5.230046475802049
1324,840,1438.052423277984,26248,4444,1,25,33143,42,736.9482056377291,188,184,1440,1478,9044.42925678146,143.02977264066752,1367,15.255361903583097
1309,272,581.422576699671,41393,7777,0,24,35288,79,908.4993337539322,418,192,1498,1414,34990.73276338034,28.675629336827832,1408,66.14761799035192
64,25,80.93628777039197,37711,135,0,2,3274,93,174.62941186367698,4,0,64,26,32.64907249707613,0.217737701318795,64,0.1447683550420539
64,30,410.7318593499306,16059,993,0,2,1523,57,108.48446481904752,21,0,64,14,13.035668817168347,0.15112493181884715,64,1.6008743608386262
1360,125,1123.6722019935132,59839,7777,1,24,47553,80,362.64518533438996,425,44,1374,1434,2578.6972911278963,40.88319205993186,1392,48.89291619953983
100,2030,642.6468195529903,62350,22,0,24,14211,99,1022.4799133919881,957,314,137,195,968.9612561709027,368.3113038455234,88,16.71460780668066
64,27,145.89075865215221,39745,135,0,2,3396,46,201.00170636117946,20,0,64,14,95.73421279967025,0.961769396904187,64,4.63273976451513
199,14033,9.143815808815072,50572,80,0,2,1987,56,2.7111336352165685,12629,1,153,18,153469.84555913214,1534.6984555913214,179,2.80308528929634
